atlanta,boston,chicago,cleveland,dallas,denver,detroit,la,miami,minneapolis,nyc,phoenix,portland,sf,seattle,tampa,dc,date,cpi,crimes_reported,crimes_cleared,patents,population,unemployment,case_shiller,dow,nasdaq,sp,label
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01-13,241.105,7064,2336,228,3298.0,6.5,151.230595485073,258.700802724644,13597.24023809524,3124.319285714286,1478.6826190476193
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,02-13,242.677,7064,2336,195,3298.5,6.0,153.282978628925,260.386986328431,13962.227105263159,3170.0278947368415,1511.8755263157893
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,03-13,243.676,7064,2336,228,3299.0,5.8,157.32460324036,261.916124121137,14405.15675,3233.5284999999994,1549.46725
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04-13,244.675,7064,2336,271,3299.5,5.3,161.731369612021,261.678562672201,14669.971363636363,3249.897954545454,1570.0609090909093
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,05-13,245.305,7064,2336,250,3300.0,5.4,165.86296573807698,263.665400952334,15165.237272727274,3437.4375,1638.8022727272728
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,06-13,245.935,7064,2336,216,3300.5,5.9,169.440154742703,264.939976496047,15041.55025,3418.7387500000004,1619.6004999999998
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,07-13,246.0035,7064,2336,235,3301.0,5.8,172.912659567384,266.727815775934,15376.763181818184,3557.743181818182,1667.2590909090911
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08-13,246.072,7064,2336,300,3301.5,5.5,175.45103705761298,267.302632528815,15210.797954545456,3639.599318181819,1671.0681818181815
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,09-13,246.34449999999998,7064,2336,268,3302.0,5.3,178.182177402063,268.617748651956,15262.410750000001,3729.6160000000004,1686.279
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10-13,246.617,7064,2336,316,3302.5,5.3,178.96089857279597,267.580733282902,15280.309130434782,3845.9126086956517,1718.4804347826084
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11-13,246.164,7064,2336,236,3303.0,5.0,180.990358422963,266.305433090825,15857.479499999998,3955.8287499999997,1782.5312499999995
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12-13,245.711,7064,2336,172,3303.5,4.6,182.727643224649,264.17885025764195,16084.92857142857,4075.7111904761905,1807.1016666666665
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01-14,247.163,6761,2066,287,3304.0,5.0,186.04074143281102,263.031888896265,16265.594523809523,4155.571428571429,1824.0271428571427
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,02-14,248.615,6761,2066,249,3304.4166666666665,4.9,187.321455439502,263.461757349485,15941.462894736844,4195.909736842104,1815.0284210526315
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,03-14,250.055,6761,2066,293,3304.8333333333335,5.0,189.77033023421902,264.62225530325804,16305.731904761904,4282.935476190477,1863.529285714286
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04-14,251.495,6761,2066,363,3305.25,4.2,190.61643223086102,266.269064391876,16396.920000000002,4125.177380952383,1864.3897619047618
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,05-14,252.406,6761,2066,299,3305.6666666666665,4.3,191.574403194858,266.329871173586,16564.183333333334,4132.698095238096,1888.892619047619
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,06-14,253.317,6761,2066,572,3306.0833333333335,4.5,192.01061921968602,266.965404845406,16840.53214285714,4328.366666666667,1946.1111904761904
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,07-14,253.33550000000002,6761,2066,338,3306.5,4.7,191.664871915196,266.929769039427,16994.3075,4435.631136363635,1973.855227272727
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08-14,253.354,6761,2066,349,3306.9166666666665,4.6,192.04838501470903,267.058750179008,16762.904047619046,4462.225476190475,1960.1035714285715
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,09-14,253.92849999999999,6761,2066,334,3307.3333333333335,4.2,193.49920706327703,266.463868116612,17098.5280952381,4552.436428571429,1993.8083333333338
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10-14,254.503,6761,2066,329,3307.75,4.1,196.131339544728,266.543398058303,16694.00934782609,4401.620869565218,1936.3417391304351
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11-14,253.38799999999998,6761,2066,276,3308.1666666666665,4.0,197.708842713934,267.728560485443,17637.387368421056,4684.643421052632,2043.4315789473687
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12-14,252.273,6761,2066,249,3308.5833333333335,3.7,199.931862327333,269.887441905677,17754.975454545453,4733.963409090909,2054.497272727273
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01-15,253.5915,6710,2046,329,3309.0,4.2,200.28369918757198,271.168525290164,17558.55625,4678.870999999999,2029.7857500000002
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,02-15,254.91,6710,2046,303,3309.5,3.9,205.20120641754602,273.057082872724,17920.065789473687,4846.411578947368,2079.4052631578948
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,03-15,256.266,6710,2046,401,3310.0,3.9,208.55687982236,274.525359241533,17939.142272727277,4938.267272727273,2080.758863636364
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04-15,257.622,6710,2046,391,3310.5,3.6,209.506404666676,273.460352170458,17968.85761904762,4984.926190476192,2094.445476190476
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,05-15,258.3695,6710,2046,324,3311.0,3.6,210.25264583163002,272.467227453864,18120.80425,5028.3965,2111.5215
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,06-15,259.117,6710,2046,405,3311.5,3.8,210.723060892639,271.353369646021,17936.547727272726,5075.378863636363,2100.339090909091
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,07-15,259.517,6710,2046,417,3312.0,3.9,211.91150406980597,274.347922500826,17795.322272727273,5084.210227272727,2093.566590909091
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08-15,259.917,6710,2046,351,3312.5,3.7,213.09966214921397,278.483984068154,17088.17428571428,4937.388571428572,2042.897142857143
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,09-15,260.46799999999996,6710,2046,346,3313.0,3.4,215.594199587616,283.367073884741,16346.566190476191,4751.441666666666,1945.8333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10-15,261.019,6710,2046,326,3313.5,3.5,217.84085115637401,288.062246040324,17152.092727272728,4871.535909090909,2021.3761363636368
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11-15,260.654,6710,2046,260,3314.0,3.4,219.50767988812,291.269796335168,17721.21425,5080.183500000001,2080.44625
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12-15,260.289,6710,2046,465,3314.5,3.2,220.520955838934,294.37652027313703,17549.882499999996,5044.084318181819,2055.0429545454544
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01-16,261.4445,6190,2225,329,3315.0,3.4,221.153095679265,298.53078883884996,16332.123421052633,4617.361842105263,1921.6184210526317
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,02-16,262.6,6190,2225,259,3315.4166666666665,3.4,223.391522144025,302.983656550428,16300.157000000001,4462.882250000001,1904.61175
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,03-16,263.5825,6190,2225,401,3315.8333333333335,3.5,225.342093324917,308.132878140022,17274.267954545452,4746.914318181819,2018.7834090909091
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04-16,264.565,6190,2225,400,3316.25,3.2,225.40961760405497,314.736364817795,17841.613095238095,4892.067619047619,2075.3045238095233
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,05-16,265.303,6190,2225,253,3316.6666666666665,3.0,224.087917007753,322.174826486635,17692.783095238097,4784.285476190477,2064.8228571428576
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,06-16,266.041,6190,2225,362,3317.0833333333335,3.5,224.843057699621,330.8554220688,17750.813863636362,4854.631818181819,2083.6804545454547
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,07-16,266.947,6190,2225,300,3317.5,3.5,225.33254633314,334.454728387614,18330.150499999996,5019.79425,2147.2742500000004
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08-16,267.853,6190,2225,341,3317.9166666666665,3.4,227.83039484455398,337.541672614404,18496.733695652172,5216.339782608695,2177.5473913043475
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,09-16,269.0795,6190,2225,308,3318.3333333333335,3.3,228.230433746348,339.359030337131,18268.466428571428,5251.438095238095,2157.632380952381
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10-16,270.306,6190,2225,311,3318.75,3.3,230.250934666842,341.325589682695,18192.38071428572,5261.105714285714,2144.6028571428574
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11-16,269.8945,6190,2225,323,3319.1666666666665,3.1,231.33090813772202,344.18583162568,18675.98880952381,5258.700714285714,2163.412857142857
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12-16,269.483,6190,2225,269,3319.5833333333335,3.0,233.75017575329701,349.798546432621,19702.90119047619,5414.248095238095,2246.3833333333337
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01-17,270.55449999999996,6301,1981,369,3320.0,3.4,234.929149303554,361.06230903153704,19906.943999999996,5557.84175,2274.3239999999996
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,02-17,271.626,6301,1981,284,3320.4166666666665,3.2,236.93123521999698,372.215407157191,20401.568421052634,5759.2986842105265,2327.747894736842
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-97,165.0,5002,2305,125,1710.1063333333334,3.5,83.145306,116.18008999999999,7909.821363636364,1567.780909090909,962.3659090909091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01-98,165.75,4475,1226,90,1712.411,3.9,83.49465500000001,115.79591,7808.353,1569.06425,963.3590000000002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02-98,166.5,4475,1226,126,1713.79825,4.0,84.614098,116.26886999999999,8323.605789473682,1711.878947368421,1023.742105263158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03-98,166.45,4475,1226,128,1715.1855,4.3,85.70071999999999,117.03797,8709.474545454546,1780.6020454545455,1076.8254545454547
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04-98,166.4,4475,1226,163,1716.57275,3.3,86.921143,118.23313999999999,9037.43904761905,1852.5669047619047,1112.1961904761906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,05-98,166.95,4475,1226,133,1717.96,4.1,88.055634,119.23233,9080.072,1839.1125,1108.417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,06-98,167.5,4475,1226,205,1719.34725,4.4,89.164375,120.14585,8872.960454545453,1793.8052272727275,1108.3895454545454
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07-98,168.0,4475,1226,150,1720.7345,4.5,90.01114399999999,120.83713,9097.137272727276,1943.5863636363638,1156.5772727272727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08-98,168.5,4475,1226,110,1722.12175,4.4,90.41144399999999,121.87848999999999,8478.518095238094,1793.359523809524,1074.6204761904762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09-98,168.9,4475,1226,116,1723.509,5.0,90.921943,122.41872,7909.793333333333,1659.1961904761906,1020.6395238095237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10-98,169.3,4475,1226,186,1724.89625,4.0,91.38396,123.43363000000001,8164.47181818182,1615.0295454545458,1032.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11-98,169.35000000000002,4475,1226,124,1726.2835,4.1,91.724177,123.52643,9005.751499999998,1886.5170000000003,1144.4334999999996
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-98,169.4,4475,1226,91,1727.67075,3.6,91.552145,124.38231,9018.68,2068.3797727272727,1190.050909090909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01-99,170.0,4166,1935,97,1729.058,3.8,91.656837,124.4173,9345.857368421051,2354.478157894737,1248.774736842105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02-99,170.6,4166,1935,122,1729.92175,4.0,91.981863,125.21771000000001,9322.944210526315,2365.619210526316,1246.582105263158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03-99,171.39999999999998,4166,1935,162,1730.7855,3.8,93.23321999999999,126.32701000000002,9753.633913043477,2392.5117391304348,1281.6639130434785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04-99,172.2,4166,1935,135,1731.64925,3.2,94.657842,128.2277,10443.499523809525,2548.777380952381,1334.7576190476188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,05-99,172.45,4166,1935,108,1732.513,3.4,95.971915,130.14507,10853.866,2518.0630000000006,1332.074
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,06-99,172.7,4166,1935,139,1733.37675,3.9,97.163268,131.94361,10704.017727272729,2518.313181818181,1322.5527272727272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07-99,173.05,4166,1935,167,1734.2404999999999,4.0,97.642368,133.26728,11052.217142857144,2744.031428571429,1380.9899999999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08-99,173.4,4166,1935,165,1735.10425,4.0,98.109029,134.21496000000002,10935.473181818183,2644.635,1327.4886363636363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09-99,174.05,4166,1935,126,1735.968,4.3,98.657531,135.22423999999998,10714.034285714286,2811.357857142857,1318.171904761905
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10-99,174.7,4166,1935,158,1736.83175,4.2,99.450257,136.07668999999999,10396.882857142857,2813.2890476190473,1300.01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11-99,174.55,4166,1935,122,1737.6955,4.6,99.955786,137.37635,10809.755238095238,3228.7795238095237,1391.002857142857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-99,174.4,4166,1935,96,1738.55925,3.9,99.935785,138.60609,11246.359090909093,3737.391818181818,1428.6836363636367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01-05,196.35,4109,1775,226,1804.208,4.3,140.18447,145.09198,10546.8205,2076.6014999999998,1181.4080000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02-05,197.6,4109,1775,218,1806.5455833333335,4.7,141.31422,143.5633,10715.70947368421,2065.5918421052634,1199.626842105263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03-05,199.45,4109,1775,230,1808.8831666666667,4.5,143.70247,143.71581,10687.933863636363,2032.5088636363632,1194.8977272727275
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04-05,201.3,4109,1775,294,1811.22075,3.8,146.21159,145.13879,10290.35238095238,1960.0280952380951,1164.4233333333334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,05-05,200.55,4109,1775,314,1813.5583333333334,4.3,148.96908,146.81804,10369.910952380953,2001.84380952381,1178.2757142857142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,06-05,199.8,4109,1775,311,1815.8959166666668,4.5,151.78675,146.83092,10490.78318181818,2074.768181818182,1202.2554545454543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07-05,199.85000000000002,4109,1775,266,1818.2335,4.4,154.11081000000001,147.04277,10535.58425,2141.73325,1222.2369999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08-05,199.9,4109,1775,378,1820.5710833333333,4.0,156.61166,145.93444,10556.961521739131,2158.260217391304,1224.2700000000002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09-05,201.60000000000002,4109,1775,347,1822.9086666666667,4.3,158.99455,145.06573999999998,10530.336428571427,2145.057142857143,1225.914761904762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10-05,203.3,4109,1775,283,1825.2462500000001,4.0,161.06011,143.13456000000002,10327.085238095236,2088.3969047619053,1191.964285714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11-05,202.10000000000002,4109,1775,280,1827.5838333333334,4.2,162.72606000000002,141.57211999999998,10685.758095238094,2200.754523809524,1237.3685714285714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-05,200.9,4109,1775,259,1829.9214166666666,3.8,164.1977,138.69828,10829.437380952382,2247.4228571428575,1262.0719047619045
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01-06,202.25,4152,1569,267,1832.259,3.5,165.49081,135.40993,10868.62275,2288.17775,1278.723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02-06,203.6,4152,1569,275,1834.3938333333333,3.7,167.08682,132.85197,10966.815789473685,2273.8997368421055,1276.6452631578948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03-06,205.5,4152,1569,372,1836.5286666666666,3.7,169.45548,132.97489,11141.662391304348,2299.269782608696,1293.74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04-06,207.4,4152,1569,272,1838.6635,3.1,172.28387,135.13671000000002,11226.902894736842,2339.635789473684,1302.1836842105265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,05-06,207.8,4152,1569,382,1840.7983333333334,3.6,174.83588999999998,136.55573,11337.735681818182,2248.9036363636365,1289.9999999999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,06-06,208.2,4152,1569,331,1842.9331666666667,3.7,177.80726,137.46151,10998.258181818184,2138.695,1253.1213636363636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07-06,208.89999999999998,4152,1569,312,1845.068,3.7,179.95718,137.56617,11031.482,2087.5315,1260.2395000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08-06,209.6,4152,1569,404,1847.2028333333333,3.6,181.84147,137.09181999999998,11252.42608695652,2116.84347826087,1287.1513043478262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09-06,209.7,4152,1569,303,1849.3376666666666,3.7,183.07564,135.58793,11525.752999999999,2220.42875,1317.8049999999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10-06,209.8,4152,1569,284,1851.4724999999999,3.4,183.78728999999998,134.22153,11953.47409090909,2326.742045454546,1363.3845454545458
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11-06,209.55,4152,1569,260,1853.6073333333334,3.6,183.87933,132.65035,12180.484285714288,2406.9483333333333,1388.6319047619047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-06,209.3,4152,1569,307,1855.7421666666667,3.2,183.97305,130.98613,12371.141749999999,2432.68075,1416.4199999999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01-07,210.502,3667,1380,299,1857.877,3.5,183.91548,130.03226,12508.3795,2451.9749999999995,1424.1614999999997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02-07,211.704,3667,1380,395,1860.1679166666665,3.5,184.84833,128.98723999999999,12639.690526315791,2481.092368421053,1444.7947368421053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03-07,213.7355,3667,1380,398,1862.4588333333334,3.2,186.44378999999998,131.22543000000002,12266.136590909091,2401.191590909091,1406.9522727272727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04-07,215.767,3667,1380,284,1864.74975,2.4,188.88916,133.83546,12736.57175,2498.0382500000005,1463.6474999999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,05-07,215.6385,3667,1380,446,1867.0406666666665,3.0,190.67911999999998,137.37005,13394.01977272727,2560.602272727273,1511.1368181818182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,06-07,215.51,3667,1380,411,1869.3315833333334,3.2,191.91898,139.8938,13484.954047619052,2595.5076190476193,1514.489523809524
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07-07,215.744,3667,1380,367,1871.6225,3.1,192.30052,141.77756000000002,13681.909047619049,2656.657380952381,1520.7047619047617
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08-07,215.978,3667,1380,378,1873.9134166666665,2.9,192.14286,141.69242,13235.701739130436,2539.241739130435,1454.616956521739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09-07,217.2025,3667,1380,394,1876.2043333333334,3.1,191.65999,142.0927,13543.186842105262,2632.5094736842107,1497.1163157894737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10-07,218.427,3667,1380,371,1878.49525,2.9,189.86086,141.82232,13900.468695652173,2779.234347826087,1539.6591304347828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11-07,218.69650000000001,3667,1380,366,1880.7861666666665,2.7,187.13599,142.53375,13207.396428571428,2667.5292857142854,1463.385238095238
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-07,218.966,3667,1380,441,1883.0770833333333,2.8,184.87906,141.75343999999998,13409.072250000001,2663.7797499999997,1479.2285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01-08,220.347,3447,438,384,1885.368,2.9,181.61614,141.29605,12532.17880952381,2419.136428571428,1377.0107142857141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02-08,221.728,3447,438,335,1888.4744166666667,2.8,179.84646999999998,140.97359,12420.7235,2328.3207500000003,1355.8530000000003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03-08,222.462,3447,438,364,1891.5808333333332,2.9,178.29175,145.19632,12195.11075,2254.9885000000004,1317.6932499999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04-08,223.196,3447,438,405,1894.68725,2.5,179.56658000000002,149.05003,12653.22772727273,2367.043863636364,1369.9443181818183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,05-08,225.632,3447,438,371,1897.7936666666667,3.3,178.67346,153.74372,12812.637142857144,2481.5688095238097,1402.6016666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,06-08,228.068,3447,438,505,1900.9000833333332,3.4,178.27778999999998,156.46291000000002,12081.015,2430.978571428571,1344.095238095238
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07-08,227.9065,3447,438,441,1904.0065,4.0,176.51459,159.49774,11319.22977272727,2276.879545454545,1257.6252272727272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08-08,227.745,3447,438,717,1907.1129166666667,4.0,175.23543,160.36319,11516.91761904762,2387.0783333333334,1280.0842857142857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09-08,226.82999999999998,3447,438,443,1910.2193333333332,4.1,172.81588,160.86754,11133.670714285712,2212.4869047619045,1219.364761904762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10-08,225.915,3447,438,449,1913.32575,4.1,170.44894,160.38837,9198.385000000002,1735.7747826086957,971.3326086956522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11-08,224.2475,3447,438,420,1916.4321666666667,4.2,166.23251000000002,160.1687,8625.362894736842,1546.4684210526316,884.3731578947369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-08,222.58,3447,438,318,1919.5385833333332,4.2,160.19453000000001,159.31602,8587.00931818182,1523.3570454545456,876.7984090909089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01-09,223.6585,3861,1224,463,1922.645,4.9,154.3807,158.08962,8414.272500000001,1538.2812500000005,866.4837500000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02-09,224.737,3861,1224,463,1923.9605,5.2,152.13181,159.04558,7713.972894736843,1486.0457894736844,806.2705263157894
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03-09,225.3275,3861,1224,429,1925.276,5.1,149.04664,162.049743104772,7222.918181818183,1430.2577272727272,756.6002272727274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04-09,225.918,3861,1224,477,1926.5915,4.9,149.37675,165.718663579881,7978.375714285714,1635.9050000000002,846.082857142857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,05-09,226.5875,3861,1224,290,1927.907,6.0,148.95705,168.100898799591,8389.25725,1725.9142500000003,901.9354999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,06-09,227.257,3861,1224,330,1929.2225,6.8,149.52933000000002,169.937193618398,8593.84159090909,1826.0268181818183,926.0670454545453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07-09,227.1975,3861,1224,607,1930.538,7.3,149.44232,170.874078927609,8662.936590909092,1870.090681818182,934.2031818181817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08-09,227.138,3861,1224,502,1931.8535,7.4,149.5408,170.853487084214,9366.421666666667,1996.5483333333336,1008.9714285714284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09-09,226.70749999999998,3861,1224,482,1933.169,8.0,148.93511999999998,170.30862129291,9629.33595238095,2082.7561904761906,1044.124761904762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10-09,226.277,3861,1224,418,1934.4845,7.8,149.25642,170.22398852612199,9857.498863636365,2125.615681818181,1068.3361363636361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11-09,225.9365,3861,1224,416,1935.8,7.5,148.56454,169.663632866726,10210.60025,2140.305,1086.8764999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-09,225.596,3861,1224,373,1937.1155,7.6,147.54447,169.749650040474,10431.2125,2220.1499999999996,1110.2786363636362
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01-10,225.84050000000002,3515,1404,360,1938.431,7.9,145.09198,168.83321135714502,10480.384473684211,2271.3465789473685,1124.2913157894739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02-10,226.085,3515,1404,409,1941.4366666666667,7.6,143.5633,170.28123326988998,10206.909999999998,2191.81,1088.3113157894738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03-10,226.299,3515,1404,592,1944.4423333333334,7.5,143.71581,174.124308268191,10665.694782608694,2359.5576086956526,1150.7454347826088
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04-10,226.513,3515,1404,466,1947.448,7.0,145.13879,178.03973063165,11048.115714285714,2474.5054761904757,1197.0292857142858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,05-10,226.3155,3515,1404,475,1950.4536666666668,7.2,146.81804,180.54364844639,10520.76425,2322.0790000000006,1127.0842499999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,06-10,226.118,3515,1404,495,1953.4593333333335,7.4,146.83092,182.42804898679,10167.210227272728,2239.3338636363637,1084.7620454545454
